<div class="word_wrap"><h2 class="word">divulge</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> v. to make known (something private or secret)</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 泄露</div></div><div class="opp"><div class="icon_opp">反</div><div class="content_opp"> keep secret</div></div></div>
<div class="word_wrap"><h2 class="word">quizzical</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> adj. expressive of puzzlement, curiosity, or disbelief</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 好奇而疑惑的</div></div></div>
<div class="word_wrap"><h2 class="word">provincial</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> adj. limited in outlook</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 眼光狭隘的</div></div><div class="cho"><div class="icon_cho">选</div><div class="content_cho"> insular</div></div><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> adj. lacking the polish of urban society</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 乡下的</div></div></div>
<div class="word_wrap"><h2 class="word">insensitive</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> adj. not responsive or susceptible</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 漠视的，不在乎的</div></div></div>
<div class="word_wrap"><h2 class="word">shackle</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> v. to deprive of freedom especially of action by means of restrictions or handicaps</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 阻碍</div></div><div class="cho"><div class="icon_cho">选</div><div class="content_cho"> stiﬂe</div></div></div>
<div class="word_wrap"><h2 class="word">cumbersome</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> adj. unwieldy because of heaviness and bulk</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 笨拙的</div></div><div class="cho"><div class="icon_cho">选</div><div class="content_cho"> unwieldy</div></div><div class="derive"><div class="icon_derive">派</div><div class="content_derive"> cumber v. 阻碍，挡路</div></div></div>
<div class="word_wrap"><h2 class="word">encomium</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> n. glowing and warmly enthusiastic praise</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 赞美</div></div><div class="cho"><div class="icon_cho">选</div><div class="content_cho"> tribute</div></div><div class="opp"><div class="icon_opp">反</div><div class="content_opp"> invective</div></div></div>
<div class="word_wrap"><h2 class="word">decelerate</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> v. to decrease the rate of progress of</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 减缓</div></div></div>
<div class="word_wrap"><h2 class="word">revitalize</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> v. to make active, healthy, or energetic again</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 使 ... 复活</div></div></div>
<div class="word_wrap"><h2 class="word">indisputable</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> adj. impossible to question or doubt</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 不容置疑的</div></div><div class="opp"><div class="icon_opp">反</div><div class="content_opp"> refutable</div></div></div>
<div class="word_wrap"><h2 class="word">roost</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> v. to settle down for rest or sleep</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 栖息</div></div></div>
<div class="word_wrap"><h2 class="word">corroborate</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> v. to support with evidence or authority</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 佐证，提供证据证明</div></div><div class="opp"><div class="icon_opp">反</div><div class="content_opp"> controvert, deny</div></div></div>
<div class="word_wrap"><h2 class="word">proclivity</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> n. a strong natural liking for something</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 倾向，偏好</div></div></div>
<div class="word_wrap"><h2 class="word">hysteria</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> n. a state in which your emotions (such as fear) are so strong that you behave in an uncontrolled way</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 情绪失控，举止失常</div></div></div>
<div class="word_wrap"><h2 class="word">speculate</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> v.  to think about something and make guesses about it</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 推测，猜测</div></div><div class="cho"><div class="icon_cho">选</div><div class="content_cho"> conjecture</div></div></div>
<div class="word_wrap"><h2 class="word">conducive</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> adj. tending to promote or assist</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 有益的，有帮助的</div></div></div>
<div class="word_wrap"><h2 class="word">vexation</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> n. something that worries or annoys you</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 烦恼</div></div><div class="derive"><div class="icon_derive">派</div><div class="content_derive"> vexatious adj. 令人烦恼的 vex v. 使烦恼</div></div></div>
<div class="word_wrap"><h2 class="word">disdain</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> v. to strongly dislike or disapprove of (someone or something)</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 蔑视，鄙视</div></div><div class="cho"><div class="icon_cho">选</div><div class="content_cho"> opprobrium, contempt</div></div></div>
<div class="word_wrap"><h2 class="word">caterwaul</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> v. to make a very loud and unpleasant sound</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 发出难听的声音</div></div><div class="cho"><div class="icon_cho">选</div><div class="content_cho"> shriek</div></div><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> v. to protest or complain noisily</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 喧闹的抗议或抱怨</div></div></div>
<div class="word_wrap"><h2 class="word">efficacious</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> adj. having the power to produce a desired result or effect</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 有效果的</div></div></div>
<div class="word_wrap"><h2 class="word">alienate</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> v. to cause (someone) to feel that she or he no longer belongs in a particular group, society, etc.</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 疏远</div></div><div class="opp"><div class="icon_opp">反</div><div class="content_opp"> reunite</div></div><div class="derive"><div class="icon_derive">派</div><div class="content_derive"> alien adj. 陌生的</div></div><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> v. to cause (someone) to stop being friendly, helpful, etc., towards you</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 使 ... 变得不友好</div></div></div>
<div class="word_wrap"><h2 class="word">analgesic</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> n. a drug that relieves pain</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 止痛药</div></div><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> adj. capable of relieving pain</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 止痛的</div></div></div>
<div class="word_wrap"><h2 class="word">anatomize</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> v. to cut in pieces in order to display or examine the structure and use of the parts</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 解剖</div></div><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> v. to analyze</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 分析</div></div></div>
<div class="word_wrap"><h2 class="word">embargo</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> n. a government order that limits trade in some way</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 贸易禁令</div></div></div>
<div class="word_wrap"><h2 class="word">contemplate</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> v. to think deeply or carefully about</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 深入思考</div></div><div class="cho"><div class="icon_cho">选</div><div class="content_cho"> ponder</div></div></div>
<div class="word_wrap"><h2 class="word">dogmatic</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> adj. expressing personal opinions or beliefs as if they are certainly correct and cannot be doubted</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 教条的</div></div><div class="cho"><div class="icon_cho">选</div><div class="content_cho"> doctrinaire, rigid</div></div></div>
